gene,logP
d_sym_3203,-0.6894214569632877
d_sym_3207,0.45783999847460527
d_sym_3210,-1.299453399453251
d_sym_3212,-0.3070106634008115
d_sym_3219,6.786855135854405
d_sym_3221,0.2760328594191941
d_sym_3229,0.22509499735404517
d_sym_3236,-1.051043453919147
d_sym_3240,-0.9395411328002216
d_sym_3248,-2.053232146218156
d_sym_3250,0.6190471508080211
d_sym_3251,2.4490216418783155
d_sym_3262,-1.722718660246582
d_sym_3265,-2.846901429776975
d_sym_3267,-0.14079495758712784
d_sym_3271,-3.286306128179133
d_sym_3280,-0.47112557509495734
d_sym_3286,-0.7562308118971528
d_sym_3299,-0.7131824787526475
d_sym_3310,0.24081679392942382
d_sym_3317,1.694552512500676
d_sym_3320,-2.079527503425075
d_sym_3336,0.10296402888333482
d_sym_3337,0.19741874181854926
d_sym_3338,0.07293798539602211
d_sym_3355,-0.5974323798694021
d_sym_3356,0.22859252723150206
d_sym_3365,0.3361712522350712
d_sym_3382,-0.26290825642644555
d_sym_3384,-0.514889013943713
d_sym_3390,-0.6390257614253616
d_sym_3391,-0.5963101238580071
d_sym_3393,-0.9061100402294892
d_sym_3397,2.461787265168851
d_sym_3401,-0.4651239066101478
d_sym_3406,0.09995406002056423
d_sym_3411,0.4322868810101015
d_sym_3412,0.7834786690407193
d_sym_3416,-0.5151170377349118
d_sym_3422,-0.13345027182766864
d_sym_3423,-1.4270285656720372
d_sym_3425,-2.3134173303877446
d_sym_3436,-0.14066154772019585
d_sym_3439,-0.24878028751381745
d_sym_3443,-1.982011887308193
d_sym_3447,4.823192636898371
d_sym_3453,-0.48194283691400097
d_sym_3454,-0.5682075093752941
d_sym_3458,4.5304345527234196
d_sym_3462,-0.07407049647241334
d_sym_3467,0.36470428036914615
d_sym_3469,-0.2083980442672954
d_sym_3470,-2.278785324239775
d_sym_3473,-1.7704388272062457
d_sym_3474,-1.413453110113081
d_sym_3477,-0.17696005322307648
d_sym_3491,0.4989198117826097
d_sym_3492,-0.15854736856382448
d_sym_3493,0.039928453385986766
d_sym_3498,0.5312561973313856
d_sym_3500,-0.7933493335886186
d_sym_3509,-1.9111564651024808
d_sym_3511,1.4372758957608223
d_sym_3519,-0.14469018329411767
d_sym_3533,1.0843159762301238
d_sym_3538,-1.2084190291642016
d_sym_3539,0.7720327108151634
d_sym_3548,-2.0789484375122553
d_sym_3550,0.8480806023243673
d_sym_3556,-0.36795029538719215
d_sym_3557,1.8513138726667207
d_sym_3562,0.8581752255935009
d_sym_3564,-0.025494419714524465
d_sym_3565,0.09133615793127697
d_sym_3566,-1.740973251608277
d_sym_3569,-0.5778909684146019
d_sym_3570,-0.004530977970307919
d_sym_3577,-0.8692087424566863
d_sym_3582,0.7214618411259164
d_sym_3586,-0.5422478501483953
d_sym_3587,-4.742807904453713
d_sym_3590,-0.3343389082961874
d_sym_3598,-0.5802302402974588
d_sym_3601,-1.905658363316736
d_sym_3608,0.3888442853463588
d_sym_3618,0.8347143355025919
d_sym_3619,1.035595042750497
d_sym_3622,0.3324313370218666
d_sym_3626,4.277884388921233
d_sym_3636,-0.48604523739762423
d_sym_3641,-2.136359541345746
d_sym_3654,1.7517801456996425
d_sym_3672,0.18697400394767524
d_sym_3683,0.18425829764159649
d_sym_3691,0.3047450801198881
d_sym_3694,0.16817816522723225
d_sym_3699,-1.054667688801408
d_sym_3700,2.378324203109492
d_sym_3705,5.683032569808313
d_sym_3708,-0.015524703096044428
d_sym_3709,-1.4659835160747599
d_sym_3712,-0.594058941469976
d_sym_3720,-0.9711712523667722
d_sym_3723,-0.1695689501526072
d_sym_3725,-1.54192200334227
d_sym_3741,0.3983314707388767
d_sym_3743,0.10966915160127441
d_sym_3745,-0.23748633837248523
d_sym_3746,-0.8007360939410272
d_sym_3747,-0.017916369718918863
d_sym_3750,0.7261760898830062
d_sym_3753,0.3830746585711139
d_sym_3760,-0.2252597198633738
d_sym_3765,0.08952774993904782
d_sym_3785,1.7997335580608687
d_sym_3822,-0.056589655068943104
d_sym_3827,-0.6959888269104388
d_sym_3831,-3.0053232765339546
d_sym_3837,-0.6107720237431032
d_sym_3844,0.5867851967813008
d_sym_3860,-2.8505970151705706
d_sym_3861,-0.47336727397970335
d_sym_3864,0.2661092109193891
d_sym_3866,-0.5899286909142727
d_sym_3869,-0.5057944910572814
d_sym_3870,0.06063723597524642
d_sym_3876,2.247258826165341
d_sym_3885,-2.4102121940176766
d_sym_3896,2.048899391798928
d_sym_3902,-1.575431039498075
d_sym_3903,-0.15151824128279676
d_sym_3910,-0.30116901394262263
d_sym_3911,-1.3784950428004938
d_sym_3915,1.7698686247463202
d_sym_3916,-1.9906584915681707
d_sym_3920,0.36989172682321425
d_sym_3942,-3.18704370958398
d_sym_3952,-0.6106730463485945
d_sym_3961,-0.8786978365662308
d_sym_3976,-1.2692087917112684
d_sym_3977,-0.02259546204029838
d_sym_3999,0.12083098866438599
d_sym_4000,0.5350721079143852
d_sym_4011,-0.7825761393302659
d_sym_4015,0.5326700967769098
d_sym_4016,0.22080281131276316
d_sym_4021,-0.06858218755757561
d_sym_4023,1.2211642008500976
d_sym_4057,-0.07012011492190134
d_sym_4058,1.7618180118038815
d_sym_4068,-1.2130771641830844
d_sym_4072,-0.1433659374737642
d_sym_4074,6.398348449644708
d_sym_4081,-0.7578394353330418
d_sym_4087,1.7847974432631895
d_sym_4099,-1.163204243057196
d_sym_4101,-1.3206093186558354
d_sym_4102,-2.01921076389712
d_sym_4114,-0.3205090551525829
d_sym_4116,1.841450603165056
d_sym_4118,0.12592264544362922
d_sym_4131,1.2410883745816859
d_sym_4135,-0.7074925816572283
d_sym_4142,-1.5102459248684987
d_sym_4145,-0.19217976015337218
d_sym_4150,-1.910269478535003
d_sym_4161,1.7573418592008179
d_sym_4170,3.2812578793540554
d_sym_4171,-1.3813776021114879
d_sym_4172,-2.093967992129573
d_sym_4178,0.009021091021497028
d_sym_4182,-0.9172619871129291
d_sym_4192,-0.05012450291638866
d_sym_4200,-1.6663501954348576
d_sym_4218,6.475427106089156
d_sym_4226,-0.1345016872318031
d_sym_4229,-2.9605859090021722
d_sym_4250,-0.6500406111445025
d_sym_4252,0.365954948751592
d_sym_4272,0.13120384256224468
d_sym_4273,-0.14977042374988683
d_sym_4274,0.39681454462964844
d_sym_4281,-1.548799418999836
d_sym_4285,-1.5990237741386788
d_sym_4286,0.028843350672376377
d_sym_4287,-1.968424660870564
d_sym_4289,-0.237764026426856
d_sym_4297,0.013635566827447022
d_sym_4300,-1.1444169384227674
d_sym_4305,-3.612142786714216
d_sym_4309,-0.3506664242382215
d_sym_4318,-0.16144308820231965
d_sym_4326,-0.5250833398467996
d_sym_4330,0.9649203918026168
d_sym_4332,-1.7398538157333212
d_sym_4349,2.284389902398149
d_sym_4352,3.3351738901972787
d_sym_4358,-4.332548216327126
d_sym_4365,1.3970109489149238
d_sym_4366,-0.11559138520621243
d_sym_4372,0.07842954710889424
d_sym_4393,-0.4661691633538848
d_sym_4396,-0.2233495836529712
d_sym_4402,-1.0437154747465331
d_sym_4406,0.19790085321977882
d_sym_4407,-1.807032780026508
