ContigName	GO
c_sym_19922	No_GO
c_sym_19923	GO:0000148;GO:0030478;GO:0030479;GO:0016021;GO:0005624;GO:0005739;GO:0003843;GO:0005515;GO:0006075;GO:0007047;GO:0045807;GO:0008360;GO:0008361
c_sym_19931	GO:0005737;GO:0004056;GO:0005524;GO:0016874;GO:0046872;GO:0042450
c_sym_19935	GO:0005730;GO:0005654;GO:0006355;GO:0006351
c_sym_19937	No_GO
c_sym_19940	GO:0005524;GO:0046872;GO:0004674
c_sym_19941	GO:0005524;GO:0004674
c_sym_19954	No_GO
c_sym_19961	No_GO
c_sym_19964	No_GO
c_sym_19965	GO:0005634;GO:0000151;GO:0003755;GO:0004842;GO:0006457
c_sym_19966	No_GO
c_sym_19970	No_GO
c_sym_19975	No_GO
c_sym_19979	No_GO
c_sym_19982	GO:0005737;GO:0008231;GO:0008180;GO:0016922;GO:0035257;GO:0042803;GO:0003714;GO:0030154;GO:0007095;GO:0007275;GO:0045892;GO:0048477;GO:0006911;GO:0050821
c_sym_19985	No_GO
c_sym_19995	No_GO
c_sym_20002	GO:0005829;GO:0045335;GO:0005524;GO:0004817;GO:0046872;GO:0000049;GO:0006423
c_sym_20004	No_GO
c_sym_20010	GO:0005694;GO:0005634;GO:0005524;GO:0003918;GO:0006265
c_sym_20012	No_GOcodes
c_sym_20013	No_GO
c_sym_20016	No_GO
c_sym_20022	No_GO
c_sym_20026	No_GO
c_sym_20027	No_GO
c_sym_20029	No_GO
c_sym_20035	No_GO
c_sym_20040	No_GO
c_sym_20042	No_GO
c_sym_20043	GO:0030131;GO:0004409;GO:0006886;GO:0016192
c_sym_20046	No_GO
c_sym_20048	No_GO
c_sym_20055	No_GO
c_sym_20057	No_GO
c_sym_20059	No_GOcodes
c_sym_20063	No_GO
c_sym_20072	GO:0005905;GO:0005768;GO:0042470;GO:0005525;GO:0015031;GO:0007264
c_sym_20083	No_GO
c_sym_20085	No_GO
c_sym_20087	No_GO
c_sym_20088	No_GO
c_sym_20089	GO:0005737;GO:0004372;GO:0030170;GO:0006544;GO:0006563;GO:0006730
c_sym_20094	GO:0000139;GO:0016021;GO:0015031
c_sym_20095	GO:0016281;GO:0003743;GO:0006446;GO:0016070
c_sym_20100	No_GO
c_sym_20101	GO:0016021;GO:0005886;GO:0005524;GO:0016887;GO:0009414;GO:0010148
c_sym_20103	No_GO
c_sym_20104	GO:0005829;GO:0016020;GO:0005739;GO:0009506;GO:0005488;GO:0004842
c_sym_20110	GO:0005929;GO:0030286;GO:0035086;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0030030;GO:0007018
c_sym_20116	No_GO
c_sym_20121	GO:0005524;GO:0004674
c_sym_20122	GO:0009331;GO:0005743;GO:0005509;GO:0052591;GO:0006094;GO:0006072
c_sym_20124	GO:0005829;GO:0016020;GO:0015630;GO:0052658;GO:0004439;GO:0005515;GO:0046856;GO:0046854;GO:0051056;GO:0007264
c_sym_20132	No_GO
c_sym_20133	GO:0005737;GO:0005524;GO:0004827;GO:0006433
c_sym_20139	GO:0005759;GO:0004473;GO:0016619;GO:0046872;GO:0051287;GO:0006108;GO:0006090
c_sym_20140	No_GO
c_sym_20143	No_GO
c_sym_20146	No_GO
c_sym_20148	GO:0008270
c_sym_20149	GO:0005813;GO:0005876;GO:0000922;GO:0005524;GO:0019894;GO:0008017;GO:0004674;GO:0051301;GO:0018105;GO:0046777;GO:0090307
c_sym_20153	No_GO
c_sym_20156	No_GO
c_sym_20159	GO:0005737;GO:0005524;GO:0004819;GO:0006425
c_sym_20162	No_GO
c_sym_20163	No_GO
c_sym_20164	GO:0009507;GO:0005524;GO:0003677;GO:0004518;GO:0017111;GO:0006289;GO:0019538
c_sym_20171	No_GO
c_sym_20173	No_GO
c_sym_20178	GO:0005634;GO:0003677;GO:0003746;GO:0008270;GO:0032784;GO:0006357;GO:0006354
c_sym_20179	No_GO
c_sym_20181	No_GO
c_sym_20185	No_GO
c_sym_20186	GO:0005847;GO:0005524;GO:0046872;GO:0004652;GO:0003723;GO:0006378;GO:0006351
c_sym_20189	No_GO
c_sym_20190	No_GO
c_sym_20205	No_GO
c_sym_20219	No_GO
c_sym_20223	No_GO
c_sym_20229	No_GO
c_sym_20231	GO:0005853;GO:0003746
c_sym_20232	No_GO
c_sym_20235	GO:0008171
c_sym_20236	No_GO
c_sym_20245	No_GO
c_sym_20247	GO:0005509;GO:0031014
c_sym_20249	No_GO
c_sym_20257	GO:0034059
c_sym_20258	No_GO
c_sym_20266	No_GO
c_sym_20267	No_GO
c_sym_20271	No_GOcodes
c_sym_20276	No_GO
c_sym_20281	No_GO
c_sym_20285	No_GO
c_sym_20294	GO:0016021;GO:0005886;GO:0015293
c_sym_20297	No_GOcodes
c_sym_20299	No_GO
c_sym_20304	No_GO
c_sym_20307	No_GO
c_sym_20310	No_GO
c_sym_20312	No_GO
c_sym_20317	GO:0005634;GO:0004652;GO:0003723;GO:0043631;GO:0006351
c_sym_20320	GO:0004045;GO:0004725
c_sym_20321	GO:0005773
c_sym_20328	No_GO
c_sym_20332	No_GOcodes
c_sym_20338	GO:0005524;GO:0004674
c_sym_20340	GO:0016324;GO:0005856;GO:0005887;GO:0031430;GO:0005515;GO:0060048;GO:0034394;GO:0007165
c_sym_20342	No_GO
c_sym_20346	No_GO
c_sym_20347	GO:0000139;GO:0016021;GO:0004190;GO:0006508
c_sym_20348	No_GO
c_sym_20354	GO:0009986;GO:0031597;GO:0005615;GO:0005634;GO:0005782;GO:0005886;GO:0005524;GO:0016887;GO:0001540;GO:0031626;GO:0043559;GO:0004222;GO:0042803;GO:0008270;GO:0050435;GO:0010815;GO:0042447;GO:0045861;GO:0051291;GO:0051289;GO:0051603
c_sym_20363	No_GO
c_sym_20365	No_GO
c_sym_20369	No_GO
c_sym_20373	No_GO
c_sym_20377	GO:0034081;GO:0004316;GO:0004315;GO:0000036;GO:0048037;GO:0000166;GO:0031177;GO:0071770;GO:0006633;GO:0097041;GO:0097040
c_sym_20379	GO:0016021;GO:0048471;GO:0005524;GO:0042626;GO:0032868;GO:0032496
c_sym_20380	No_GO
c_sym_20384	No_GO
c_sym_20388	No_GO
c_sym_20389	No_GO
c_sym_20391	No_GO
c_sym_20395_52450	GO:0005737;GO:0005634;GO:0005524;GO:0046872;GO:0004674;GO:0031152;GO:0006935
c_sym_20400	No_GO
c_sym_20401	GO:0005829;GO:0048037;GO:0016740;GO:0009247
c_sym_20406	GO:0016021;GO:0051539;GO:0046872;GO:0016740;GO:0009451
c_sym_20407	No_GO
c_sym_20410	GO:0005737;GO:0005675;GO:0071817;GO:0043139;GO:0005524;GO:0004003;GO:0003677;GO:0051536;GO:0046872;GO:0007568;GO:0006915;GO:0030282;GO:0008283;GO:0032289;GO:0007059;GO:0040016;GO:0043249;GO:0030198;GO:0035315;GO:0048820;GO:0060218;GO:0001701;GO:0006917;GO:0035264;GO:0043066;GO:0043388;GO:0009791;GO:0006979;GO:0043588;GO:0021510;GO:0006366;GO:0006283;GO:0009650
c_sym_20414	No_GOcodes
c_sym_20417	GO:0016021
c_sym_20419	No_GO
c_sym_20424	No_GO
c_sym_20427	No_GO
c_sym_20430	No_GO
c_sym_20437	GO:0009507;GO:0016853;GO:0016705;GO:0016117
c_sym_20443	No_GO
c_sym_20444	GO:0016021;GO:0005743;GO:0015078;GO:0007568;GO:0032870;GO:0006839;GO:0014823;GO:0009409;GO:0051384;GO:0001666;GO:0032868;GO:0007584;GO:0000303
c_sym_20450	No_GO
c_sym_20454	No_GO
c_sym_20461	No_GO
c_sym_20465	GO:0005576;GO:0008422;GO:0030245
c_sym_20471	GO:0005737;GO:0003855;GO:0003856;GO:0003866;GO:0005524;GO:0046872;GO:0004764;GO:0004765;GO:0009073
c_sym_20473	GO:0000139;GO:0003827;GO:0006487
c_sym_20478	No_GO
c_sym_20481	No_GO
c_sym_20483	GO:0016021;GO:0008158
c_sym_20484	No_GO
c_sym_20485	No_GO
c_sym_20486	GO:0009986;GO:0005829;GO:0005634;GO:0004556;GO:0005509;GO:0044247;GO:0046379
c_sym_20488	No_GO
c_sym_20493	No_GO
c_sym_20498	GO:0034707;GO:0005254
c_sym_20499	No_GO
c_sym_20501	No_GO
c_sym_20507	No_GOcodes
c_sym_20510	No_GO
c_sym_20511	GO:0005938;GO:0030665;GO:0005905;GO:0016591;GO:0031941;GO:0030175;GO:0005794;GO:0005902;GO:0016459;GO:0031965;GO:0048471;GO:0032587;GO:0051015;GO:0043531;GO:0005524;GO:0005516;GO:0060002;GO:0030048;GO:0030330;GO:0006897;GO:0006886;GO:0045944;GO:0051046;GO:0007605
c_sym_20514	GO:0047631;GO:0047734;GO:0046872
c_sym_20522	No_GO
c_sym_20527	GO:0005524;GO:0004693;GO:0008353;GO:0051301;GO:0007067
c_sym_20529	No_GO
c_sym_20530	No_GO
c_sym_20535	No_GOcodes
c_sym_20536	No_GOcodes
c_sym_20537	No_GO
c_sym_20541	No_GO
c_sym_20546	No_GO
c_sym_20550	No_GO
c_sym_20551	No_GO
c_sym_20553	GO:0005737;GO:0005625;GO:0004022;GO:0035276;GO:0051287;GO:0008270;GO:0007568;GO:0006069;GO:0042698
c_sym_20557	No_GO
c_sym_20558	GO:0009360;GO:0005663;GO:0005524;GO:0003689;GO:0003887;GO:0006260
c_sym_20561	No_GO
c_sym_20562	GO:0005759;GO:0005524;GO:0008026;GO:0003723;GO:0006397;GO:0006417;GO:0008380
c_sym_20572	GO:0005737;GO:0005634;GO:0005524;GO:0017111;GO:0019538;GO:0006950
c_sym_20579	No_GO
c_sym_20587	No_GO
c_sym_20588	GO:0005634;GO:0016035;GO:0003677;GO:0003887;GO:0046872;GO:0000166;GO:0006261;GO:0019985
c_sym_20596	No_GO
c_sym_20599	GO:0005739;GO:0005524;GO:0004351;GO:0004356;GO:0006542
c_sym_20602	No_GO
c_sym_20613	No_GO
c_sym_20614	GO:0005737;GO:0004427;GO:0000287;GO:0006796
c_sym_20617	No_GO
c_sym_20621	GO:0016021
c_sym_20624	GO:0016021;GO:0005886;GO:0005524;GO:0042626
c_sym_20626	No_GO
c_sym_20629	GO:0008703;GO:0008835;GO:0050661;GO:0008270;GO:0009231
c_sym_20637	GO:0005829;GO:0005666;GO:0003677;GO:0003899;GO:0046872;GO:0032549;GO:0006383
c_sym_20650	No_GO
c_sym_20660	No_GO
c_sym_20663	No_GO
c_sym_20664	GO:0030659;GO:0016021;GO:0042470;GO:0033177;GO:0015078;GO:0015991
c_sym_20665	No_GO
c_sym_20668	GO:0005737;GO:0016874;GO:0008270;GO:0006915;GO:0043161;GO:0070936;GO:0050691;GO:0032648
c_sym_20672	No_GO
c_sym_20673	No_GO
c_sym_20676	No_GO
c_sym_20677	GO:0016740;GO:0009058;GO:0009877
c_sym_20679	No_GO
c_sym_20683	No_GO
c_sym_20684	No_GO
c_sym_20691	GO:0005737;GO:0005634;GO:0005886;GO:0033549;GO:0005515;GO:0004725;GO:0008138;GO:0034599;GO:0007243;GO:0034051;GO:0006470;GO:0010193
c_sym_20694	No_GO
c_sym_20695	GO:0005737;GO:0005524;GO:0004821;GO:0006427
c_sym_20706	GO:0005829;GO:0005769;GO:0000815;GO:0031902;GO:0030496;GO:0005546;GO:0007049;GO:0000910;GO:0008333;GO:0015031;GO:0051036
c_sym_20707	GO:0016021;GO:0005634;GO:0005886;GO:0009506;GO:0008519;GO:0010311;GO:0051258;GO:0009737;GO:0080167
c_sym_20708	GO:0003676;GO:0008270
c_sym_20713	No_GO
c_sym_20721	No_GO
c_sym_20723	No_GOcodes
c_sym_20725	GO:0005737;GO:0005634;GO:0008469;GO:0035243;GO:0006355;GO:0000387;GO:0006351
c_sym_20728	No_GO
c_sym_20729	GO:0005783;GO:0030246;GO:0033919;GO:0051691;GO:0009272
c_sym_20733	No_GOcodes
c_sym_20735	No_GO
c_sym_20736	No_GO
c_sym_20737	GO:0005829;GO:0016021;GO:0005764;GO:0003993;GO:0008199;GO:0008198;GO:0006771
c_sym_20738	No_GO
c_sym_20739	GO:0005488
c_sym_20750	GO:0005829;GO:0005634;GO:0003676;GO:0008175;GO:0006364;GO:0006412
c_sym_20751	GO:0016021;GO:0005506;GO:0016491;GO:0006633
c_sym_20752	GO:0030170;GO:0008483;GO:0009058
c_sym_20760	No_GO
c_sym_20761	GO:0031461;GO:0031625;GO:0009793;GO:0009960;GO:0006511
c_sym_20762	No_GO
c_sym_20766	No_GO
c_sym_20767	No_GO
c_sym_20771	No_GO
c_sym_20777	GO:0004591;GO:0030976;GO:0016746;GO:0006099
c_sym_20780	No_GOcodes
c_sym_20783	No_GO
c_sym_20784	No_GO
c_sym_20785	No_GO
c_sym_20786	No_GO
c_sym_20789	No_GOcodes
c_sym_20790	No_GOcodes
c_sym_20793	No_GO
c_sym_20795	GO:0005929;GO:0030286;GO:0035086;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0030030;GO:0007018
c_sym_20799	No_GOcodes
c_sym_20806	GO:0003723
c_sym_20813	GO:0005829;GO:0016020;GO:0005634;GO:0016308;GO:0005524;GO:0005515;GO:0005975;GO:0006520
c_sym_20814	GO:0005743;GO:0004609;GO:0006656
c_sym_20826	No_GO
c_sym_20831	GO:0009706;GO:0009534;GO:0051537;GO:0010277;GO:0046872;GO:0032441;GO:0008219;GO:0015996;GO:0009816;GO:0009908;GO:0010154
c_sym_20833	GO:0005634;GO:0005515
c_sym_20838	No_GO
c_sym_20840	No_GO
c_sym_20845	GO:0005730;GO:0005524;GO:0008026;GO:0003723;GO:0006364
c_sym_20847	No_GO
c_sym_20848	No_GO
c_sym_20854	No_GO
c_sym_20863	No_GO
c_sym_20865	No_GO
c_sym_20870	GO:0005874;GO:0005815;GO:0005525;GO:0003924;GO:0007017;GO:0051258
c_sym_20885	No_GO
c_sym_20889	No_GO
c_sym_20894	No_GO
c_sym_20895	No_GO
c_sym_20897	No_GO
c_sym_20898	GO:0005737;GO:0005731;GO:0016787;GO:0070403;GO:0005515;GO:0008270;GO:0007072;GO:0006476;GO:0009303
c_sym_20913	GO:0004089;GO:0042803;GO:0008270;GO:0015976;GO:0051289
c_sym_20915	GO:0005737;GO:0000036;GO:0048037;GO:0000166;GO:0016491;GO:0031177;GO:0016746;GO:0017000
c_sym_20917	No_GO
c_sym_20920	No_GOcodes
c_sym_20923	GO:0016849;GO:0009190;GO:0035556
c_sym_20928	GO:0005737;GO:0004816;GO:0005524;GO:0003676;GO:0006421
c_sym_20932	No_GO
c_sym_20933	GO:0005524;GO:0004674;GO:0000077
c_sym_20934	No_GO
c_sym_20937	GO:0016757;GO:0005975
c_sym_20941	No_GO
c_sym_20944	No_GO
c_sym_20949	GO:0005829;GO:0000287;GO:0004610;GO:0004614;GO:0006488;GO:0009792;GO:0019255;GO:0030097;GO:0043687;GO:0018279;GO:0006048
c_sym_20953	GO:0016772;GO:0016310
c_sym_20955	No_GO
c_sym_20958	GO:0009507;GO:0003677;GO:0010019;GO:0031930
c_sym_20962	No_GO
c_sym_20972	GO:0000166;GO:0016491;GO:0017000
c_sym_20973	No_GOcodes
c_sym_20975	No_GO
c_sym_20978	GO:0016849;GO:0009190;GO:0035556
c_sym_20980	GO:0016597;GO:0004070;GO:0046872;GO:0006207;GO:0006520;GO:0006221
c_sym_20981	No_GO
c_sym_20989	No_GO
c_sym_20991	No_GO
c_sym_21004	GO:0005524;GO:0008026
c_sym_21010	No_GO
c_sym_21016	GO:0016787;GO:0008270
c_sym_21020	No_GO
c_sym_21024	No_GO
c_sym_21026	No_GO
c_sym_21027	No_GO
c_sym_21028	No_GO
c_sym_21030	No_GO
c_sym_21032	No_GO
c_sym_21033	GO:0031164;GO:0005829;GO:0048471;GO:0005524;GO:0005516;GO:0004674;GO:0000910;GO:0031038;GO:0018209;GO:0018107;GO:0031156;GO:0031288
c_sym_21037	GO:0033177;GO:0015078;GO:0015991
c_sym_21038	No_GO
c_sym_21045	GO:0000036;GO:0048037;GO:0000166;GO:0016740;GO:0009058
c_sym_21046	No_GO
c_sym_21051	No_GO
c_sym_21055	GO:0016020;GO:0003885;GO:0050660;GO:0008762
c_sym_21057	GO:0009507;GO:0008234;GO:0006508
c_sym_21058	No_GO
c_sym_21061_89445	No_GO
c_sym_21065	GO:0031072;GO:0051082;GO:0006457
c_sym_21073	No_GOcodes
c_sym_21077	No_GO
c_sym_21078	No_GO
c_sym_21080	GO:0005576;GO:0043169;GO:0047876;GO:0030245
c_sym_21085	No_GO
c_sym_21086	GO:0005524;GO:0004674
c_sym_21090	No_GO
c_sym_21092	No_GO
c_sym_21097	No_GO
c_sym_21106	No_GO
c_sym_21107	No_GO
c_sym_21114	No_GO
c_sym_21115	GO:0071013;GO:0005811;GO:0005875;GO:0071011;GO:0003730;GO:0000166;GO:0008143;GO:0005515;GO:0009953;GO:0007140;GO:0007112;GO:0000398;GO:0048599;GO:0045727;GO:0007289;GO:0007268
c_sym_21118	No_GO
c_sym_21120	No_GO
c_sym_21122	GO:0005524;GO:0006950
c_sym_21124	No_GO
c_sym_21127	No_GO
c_sym_21129	GO:0005737;GO:0005524;GO:0004823;GO:0006429
c_sym_21131	No_GO
c_sym_21133	No_GO
c_sym_21134	No_GO
c_sym_21142	GO:0005874;GO:0005815;GO:0030154;GO:0051301;GO:0007067;GO:0007399;GO:0006810
c_sym_21149	No_GO
c_sym_21153	No_GO
c_sym_21155	GO:0005681;GO:0003676;GO:0007049;GO:0006397;GO:0008380
c_sym_21157	No_GOcodes
c_sym_21161	No_GO
c_sym_21166	No_GOcodes
c_sym_21168	No_GO
c_sym_21171	No_GO
c_sym_21172	No_GO
c_sym_21174	No_GO
c_sym_21175	GO:0004345;GO:0050661;GO:0006006
c_sym_21186	GO:0005737;GO:0004177;GO:0030145;GO:0008235;GO:0006508
c_sym_21187	GO:0005759;GO:0016847;GO:0004021;GO:0030170
c_sym_21188	No_GO
c_sym_21189	GO:0005737;GO:0016740;GO:0009058;GO:0009877
c_sym_21190	GO:0005524;GO:0005509;GO:0004674
c_sym_21193	GO:0005743;GO:0005524;GO:0015421;GO:0042803
c_sym_21201	No_GOcodes
c_sym_21203	No_GO
c_sym_21207	No_GO
c_sym_21209	No_GO
c_sym_21220	No_GO
c_sym_21225	No_GO
c_sym_21227	GO:0005789;GO:0016021
c_sym_21229	GO:0005525
c_sym_21234	No_GO
c_sym_21235	GO:0005737;GO:0005524;GO:0031072;GO:0046872;GO:0051082;GO:0006260;GO:0006457;GO:0009408
c_sym_21237	No_GO
c_sym_21239	No_GOcodes
c_sym_21243	No_GO
c_sym_21245	GO:0004222;GO:0008270;GO:0006508
c_sym_21246	No_GO
c_sym_21258	GO:0005634;GO:0017017;GO:0004725;GO:0046329;GO:0043508;GO:0060266;GO:0002819;GO:0032496
c_sym_21269	No_GO
c_sym_21270	No_GO
c_sym_21274	No_GO
c_sym_21277	GO:0005737;GO:0005886
c_sym_21279	No_GO
c_sym_21280	No_GO
c_sym_21284	No_GO
c_sym_21285	GO:0005622;GO:0005524;GO:0004127;GO:0000287;GO:0033862;GO:0046705;GO:0043173;GO:0043100;GO:0006225
c_sym_21289	No_GO
c_sym_21290	GO:0030731;GO:0042803;GO:0006601;GO:0046498;GO:0046500
c_sym_21302	No_GO
c_sym_21310	No_GO
c_sym_21314	No_GO
c_sym_21316	No_GO
c_sym_21319	GO:0005737
c_sym_21320	No_GO
c_sym_21323	GO:0005488
c_sym_21327	No_GO
c_sym_21329	GO:0016787;GO:0046872;GO:0009611
c_sym_21330	No_GO
c_sym_21331	GO:0050660;GO:0004499;GO:0050661
c_sym_21333	No_GO
c_sym_21341	GO:0000166;GO:0003723
c_sym_21346	No_GO
c_sym_21347	No_GO
c_sym_21354	No_GO
c_sym_21355	No_GOcodes
c_sym_21360	GO:0019783;GO:0016790;GO:0006508
c_sym_21365	No_GO
c_sym_21366	GO:0005634;GO:0000166;GO:0003723
c_sym_21367	GO:0005813;GO:0045335
c_sym_21369	No_GO
c_sym_21371	No_GO
c_sym_21372	GO:0005737;GO:0004596
c_sym_21373	No_GO
c_sym_21383	GO:0005938;GO:0016020;GO:0005524;GO:0046872;GO:0005515;GO:0004674;GO:0045167;GO:0009792;GO:0009880;GO:0030010;GO:0040035;GO:0040027;GO:0018105;GO:0009949;GO:0040025
c_sym_21390	No_GO
c_sym_21392	No_GO
c_sym_21396	GO:0047617;GO:0033882;GO:0006637
c_sym_21397	No_GO
c_sym_21398	GO:0005737;GO:0003983
c_sym_21400	No_GO
c_sym_21405	No_GO
c_sym_21407	No_GO
c_sym_21408	No_GO
c_sym_21410	GO:0005886;GO:0033180;GO:0005774;GO:0046933;GO:0046961;GO:0015991
c_sym_21414	GO:0005737;GO:0008180;GO:0005488
c_sym_21415	GO:0016021;GO:0005509;GO:0005216
c_sym_21419	No_GO
c_sym_21420	No_GOcodes
c_sym_21425	GO:0042645;GO:0005524;GO:0004176;GO:0070361;GO:0004252;GO:0003697;GO:0003727;GO:0034599;GO:0006515;GO:0007005;GO:0070407;GO:0051260;GO:0001666
c_sym_21430	GO:0005622;GO:0005097
c_sym_21431	GO:0005737;GO:0016021;GO:0016627;GO:0006629
c_sym_21435	No_GO
c_sym_21439	No_GO
c_sym_21440	No_GO
c_sym_21443	No_GO
c_sym_21444	No_GO
c_sym_21447	No_GO
c_sym_21449	No_GO
c_sym_21456	GO:0050662;GO:0016829;GO:0000166;GO:0016857;GO:0044237;GO:0000271
c_sym_21458	No_GO
c_sym_21466	GO:0005634;GO:0005524;GO:0003917;GO:0006265
c_sym_21467	No_GOcodes
c_sym_21473	No_GO
c_sym_21476	No_GO
c_sym_21477	No_GO
c_sym_21481	GO:0000932;GO:0005730;GO:0005732;GO:0046540;GO:0005688;GO:0005515;GO:0003723;GO:0000398;GO:0000956;GO:0006364;GO:0008033
c_sym_21482	GO:0005618;GO:0005829;GO:0016020;GO:0005634;GO:0009506;GO:0000502;GO:0005524;GO:0017111;GO:0030163
c_sym_21486	No_GOcodes
c_sym_21487	No_GO
c_sym_21490	GO:0004221;GO:0006511
c_sym_21497	No_GO
c_sym_21498	No_GO
c_sym_21504	No_GO
c_sym_21506	No_GO
c_sym_21513	No_GOcodes
c_sym_21514	No_GOcodes
c_sym_21520	No_GO
c_sym_21523	GO:0016021;GO:0016192
c_sym_21526	GO:0005737;GO:0000178;GO:0005730;GO:0003723;GO:0006364
c_sym_21527	No_GO
c_sym_21529	No_GOcodes
c_sym_21532	No_GO
c_sym_21542	GO:0005737;GO:0030429;GO:0030170;GO:0009435;GO:0006569
c_sym_21545	No_GO
c_sym_21546	No_GO
c_sym_21556	No_GO
c_sym_21557	No_GO
c_sym_21560	No_GO
c_sym_21565	No_GO
c_sym_21569	No_GO
c_sym_21577	No_GO
c_sym_21578	No_GO
c_sym_21580	No_GO
c_sym_21585	GO:0005788;GO:0050660;GO:0016491;GO:0030433
c_sym_21591	No_GO
c_sym_21595	GO:0016021;GO:0005509;GO:0005216
c_sym_21597	No_GO
c_sym_21603	No_GO
c_sym_21606	No_GO
c_sym_21608	GO:0031390;GO:0005515;GO:0006260;GO:0035753;GO:0007064;GO:0006974
c_sym_21610	No_GO
c_sym_21611	No_GO
c_sym_21613_52728	GO:0005737;GO:0005525;GO:0003924;GO:0003743
c_sym_21617	No_GO
c_sym_21620	No_GO
c_sym_21624	No_GOcodes
c_sym_21627	GO:0005874;GO:0005525;GO:0005198;GO:0007018;GO:0051258
c_sym_21629	GO:0043197;GO:0016021;GO:0005874;GO:0005739;GO:0043025;GO:0042383;GO:0005432;GO:0005516;GO:0060402;GO:0007154;GO:0071320;GO:0021537
c_sym_21632	GO:0016021;GO:0005886;GO:0005215;GO:0055085
c_sym_21634	GO:0005737;GO:0005488;GO:0003755;GO:0006457
c_sym_21637	No_GO
c_sym_21644	GO:0030425;GO:0032590;GO:0032809;GO:0045211;GO:0008076;GO:0005251;GO:0015271;GO:0047485;GO:0051259
c_sym_21646	No_GO
c_sym_21647	No_GOcodes
c_sym_21668	No_GO
c_sym_21673	No_GO
c_sym_21676	No_GO
c_sym_21677	GO:0016021;GO:0005886
c_sym_21683	No_GO
c_sym_21691	No_GO
c_sym_21693	No_GO
c_sym_21697	No_GO
c_sym_21698	No_GOcodes
c_sym_21699	GO:0005929;GO:0005932;GO:0005634;GO:0005524;GO:0004835;GO:0006464;GO:0006351
c_sym_21703	No_GOcodes
c_sym_21712	No_GO
c_sym_21719	No_GO
c_sym_21720	No_GO
c_sym_21726	GO:0005829;GO:0005125;GO:0047280;GO:0004516;GO:0004514;GO:0007267;GO:0009435;GO:0006769;GO:0008284;GO:0051770;GO:0007165;GO:0006767
c_sym_21727	GO:0005509;GO:0016307
c_sym_21728	GO:0016740
c_sym_21732	GO:0005524;GO:0008026;GO:0003723
c_sym_21734	No_GO
c_sym_21739	No_GO
c_sym_21741	GO:0016021;GO:0015299
c_sym_21744	No_GO
c_sym_21745	No_GO
c_sym_21747	No_GO
c_sym_21750	No_GO
c_sym_21751	No_GOcodes
c_sym_21755	No_GOcodes
c_sym_21756	No_GO
c_sym_21758	No_GO
c_sym_21759	No_GO
c_sym_21761	No_GO
c_sym_21762	No_GO
c_sym_21765	GO:0005737;GO:0004177;GO:0004301;GO:0004463;GO:0008237;GO:0008270;GO:0019370;GO:0043171;GO:0006508
c_sym_21768	No_GOcodes
c_sym_21770	No_GO
c_sym_21771	No_GO
c_sym_21777	GO:0016021;GO:0005886;GO:0046872;GO:0004806;GO:0016042
c_sym_21778_58034	No_GO
c_sym_21779	No_GO
c_sym_21780	GO:0005576;GO:0008422;GO:0030245
c_sym_21784	No_GO
c_sym_21789	GO:0005488
c_sym_21790	No_GO
c_sym_21799	No_GO
c_sym_21805	No_GO
c_sym_21806	No_GO
c_sym_21808	GO:0000166;GO:0003723;GO:0007275
c_sym_21812	No_GO
c_sym_21815	GO:0008908
c_sym_21817	No_GO
c_sym_21821	GO:0005886;GO:0005524;GO:0030553;GO:0004692;GO:0046959;GO:0030536;GO:0008345;GO:0007616;GO:0008016;GO:0032095;GO:0009744;GO:0007614
c_sym_21834	GO:0005789;GO:0000139;GO:0016021
c_sym_21837	No_GO
c_sym_21840	No_GO
c_sym_21841	No_GO
c_sym_21849	No_GO
c_sym_21864	No_GO
c_sym_21865	No_GO
c_sym_21870	No_GO
c_sym_21871	GO:0005737;GO:0005634;GO:0005524;GO:0016811;GO:0003952;GO:0009435
c_sym_21873	No_GO
c_sym_21874	GO:0009330;GO:0005730;GO:0000795;GO:0071778;GO:0005524;GO:0003682;GO:0003918;GO:0042826;GO:0005080;GO:0007409;GO:0006265;GO:0006261;GO:0030900;GO:0070683;GO:0006312;GO:0001764;GO:0000712;GO:0000819
c_sym_21875	No_GO
c_sym_21885	GO:0005634;GO:0005488;GO:0006355;GO:0006351
c_sym_21886	No_GO
c_sym_21891	GO:0016491
c_sym_21892	No_GO
c_sym_21894	GO:0004190;GO:0006508
c_sym_21895	No_GO
c_sym_21896	No_GO
c_sym_21897	GO:0005829;GO:0000166;GO:0016491
c_sym_21899	GO:0016021
c_sym_21900	No_GOcodes
c_sym_21902	GO:0016021;GO:0005524;GO:0004842;GO:0042262
c_sym_21904	No_GOcodes
c_sym_21905	GO:0005737;GO:0008168;GO:0006364
c_sym_21908	GO:0003886;GO:0003677
c_sym_21909	No_GO
c_sym_21911	GO:0005524;GO:0016772
c_sym_21914	No_GO
c_sym_21918	No_GO
c_sym_21922	GO:0005524;GO:0004707;GO:0051301;GO:0007067;GO:0030587
c_sym_21924	No_GO
c_sym_21926	GO:0005737;GO:0004029
c_sym_21929	No_GO
c_sym_21934	GO:0005737;GO:0003755;GO:0019211;GO:0006457
c_sym_21935	No_GO
c_sym_21944	No_GO
c_sym_21948	No_GO
c_sym_21950	GO:0016787
c_sym_21951	No_GO
